customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST000892,Male,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.84,3607.77,No
CUST000893,Male,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),61.75,2167.15,No
CUST000894,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.05,1481.2,No
CUST000895,Female,0,No,No,22,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,80.03,1728.34,No
CUST000896,Female,0,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,96.5,4313.68,No
CUST000897,Female,0,Yes,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.11,1042.94,No
CUST000898,Female,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,67.19,3071.29,No
CUST000899,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,105.94,950.86,Yes
CUST000900,Male,0,No,No,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,57.06,1777.61,No
CUST000901,Male,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,39.64,662.91,No
CUST000902,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.47,169.01,Yes
CUST000903,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,96.51,5535.97,No
CUST000904,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,122.07,5907.09,Yes
CUST000905,Male,0,No,No,32,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.69,2078.38,No
CUST000906,Female,0,No,No,11,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,Yes,Mailed check,44.46,443.51,No
CUST000907,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),65.58,262.58,Yes
CUST000908,Male,0,Yes,No,1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,98.03,102.12,Yes
CUST000909,Male,0,No,Yes,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.43,608.63,Yes
CUST000910,Female,1,Yes,Yes,41,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.74,918.39,Yes
CUST000911,Male,0,No,No,18,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.66,1872.77,No
CUST000912,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,84.95,2964.55,Yes
CUST000913,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,96.42,3406.27,No
CUST000914,Female,0,Yes,No,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.76,1137.81,Yes
CUST000915,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.63,267.51,Yes
CUST000916,Female,1,No,No,12,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.27,1082.4,Yes
CUST000917,Female,0,Yes,No,35,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,74.26,2667.34,Yes
CUST000918,Female,0,Yes,No,66,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),76.83,5022.67,No
CUST000919,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.77,4479.36,Yes
CUST000920,Female,1,Yes,Yes,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,No,Electronic check,74.02,2185.0,Yes
CUST000921,Male,0,Yes,No,58,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),63.69,3676.55,No
CUST000922,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),91.65,2882.3,Yes
CUST000923,Male,0,No,No,5,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.56,376.93,Yes
CUST000924,Male,0,Yes,Yes,40,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.29,2715.13,No
CUST000925,Male,1,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,104.85,5766.14,Yes
CUST000926,Male,1,No,No,72,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),44.77,3287.57,No
CUST000927,Male,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),93.47,1389.77,No
CUST000928,Female,1,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),92.2,741.22,Yes
CUST000929,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,84.08,3859.77,Yes
CUST000930,Male,1,No,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.34,3431.84,Yes
CUST000931,Male,0,No,No,31,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,76.56,2291.43,No
CUST000932,Female,0,No,No,59,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,85.49,5112.48,No
CUST000933,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),36.5,1693.26,Yes
CUST000934,Male,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),101.97,3560.25,Yes
CUST000935,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),92.4,1564.31,Yes
CUST000936,Male,0,Yes,No,42,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,57.92,2431.5,Yes
CUST000937,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.27,806.57,Yes
CUST000938,Male,0,Yes,No,30,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,98.48,2953.69,Yes
CUST000939,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.73,1945.71,No
CUST000940,Female,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,79.9,409.37,Yes
CUST000941,Female,1,No,No,34,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),69.33,2334.06,No
CUST000942,Male,0,No,No,15,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),67.2,1072.83,No
CUST000943,Female,0,No,Yes,33,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,19.76,612.43,No
CUST000944,Male,0,No,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.09,176.62,Yes
CUST000945,Male,1,Yes,No,45,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),69.59,3131.07,No
CUST000946,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),97.34,6941.35,No
CUST000947,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.81,806.76,Yes
CUST000948,Female,0,Yes,No,10,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),78.35,783.44,No
CUST000949,Female,1,Yes,No,6,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,65.24,432.66,Yes
CUST000950,Male,0,Yes,Yes,21,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,75.08,1528.71,No
CUST000951,Male,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.05,3007.15,Yes
CUST000952,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.89,4475.49,Yes
CUST000953,Male,1,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),80.12,2450.62,Yes
CUST000954,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.09,2858.88,No
CUST000955,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.41,740.43,Yes
CUST000956,Male,1,Yes,Yes,15,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),61.1,907.21,No
CUST000957,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.39,771.6,No
CUST000958,Male,0,No,No,21,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.29,1576.27,Yes
CUST000959,Female,0,Yes,No,11,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,85.93,978.41,Yes
CUST000960,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),93.7,3029.06,No
CUST000961,Male,0,No,Yes,11,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,69.92,851.2,Yes
CUST000962,Male,0,No,Yes,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,76.15,1242.89,Yes
CUST000963,Female,0,No,No,52,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),75.2,3910.36,No
CUST000964,Male,0,No,No,55,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.26,4194.68,No
CUST000965,Male,1,No,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.94,5655.9,No
CUST000966,Male,0,Yes,No,23,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),61.28,1401.7,No
CUST000967,Male,1,Yes,No,15,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.67,1314.5,Yes
CUST000968,Female,0,Yes,No,36,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,87.62,3133.17,No
CUST000969,Female,1,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),98.63,1144.96,No
CUST000970,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.21,1582.21,No
CUST000971,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),84.11,1227.09,No
CUST000972,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.15,1922.22,Yes
CUST000973,Male,1,No,No,42,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.3,3368.39,No
CUST000974,Male,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,22.79,50.11,No
CUST000975,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,45.84,623.62,No
CUST000976,Female,0,No,No,32,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,76.49,2456.82,Yes
CUST000977,Female,0,Yes,No,38,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Electronic check,81.96,3041.22,Yes
CUST000978,Female,0,No,No,33,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),68.66,2280.47,No
CUST000979,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,100.63,1831.61,Yes
CUST000980,Female,0,No,No,45,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Mailed check,92.85,4218.76,No
CUST000981,Female,0,Yes,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),97.14,916.22,No
CUST000982,Female,0,No,No,10,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,98.17,934.01,Yes
CUST000983,Female,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,97.04,3173.78,No
CUST000984,Male,0,Yes,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.92,294.3,No
CUST000985,Female,0,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.56,4474.93,No
CUST000986,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,103.35,1500.01,No
CUST000987,Female,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,83.71,3814.96,Yes
CUST000988,Female,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,34.27,233.0,Yes
CUST000989,Female,0,No,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.14,1678.57,Yes
CUST000990,Female,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,79.17,2053.69,Yes
CUST000991,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.13,1158.85,Yes
CUST000992,Female,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.28,526.05,Yes
CUST000993,Female,0,No,No,13,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,87.1,1151.52,No
CUST000994,Female,0,Yes,No,20,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,87.49,1739.18,Yes
CUST000995,Female,0,Yes,No,8,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),73.49,533.21,Yes
CUST000996,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),75.67,1123.81,Yes
CUST000997,Male,0,No,No,44,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),79.26,3446.63,Yes
CUST000998,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.94,1159.53,No
CUST000999,Female,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,111.9,1123.64,Yes
CUST001000,Male,1,Yes,No,21,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,63.95,1309.01,No
